location,label
../geological_similarity\andesite\47WD3.jpg,0
../geological_similarity\andesite\483LZ.jpg,0
../geological_similarity\andesite\48D8H.jpg,0
../geological_similarity\andesite\48MXA.jpg,0
../geological_similarity\andesite\48S3K.jpg,0
../geological_similarity\andesite\491GV.jpg,0
../geological_similarity\andesite\495LF.jpg,0
../geological_similarity\andesite\498R0.jpg,0
../geological_similarity\andesite\49L49.jpg,0
../geological_similarity\andesite\49SVJ.jpg,0
../geological_similarity\andesite\4AXA4.jpg,0
../geological_similarity\andesite\4CA7J.jpg,0
../geological_similarity\andesite\4CIWW.jpg,0
../geological_similarity\andesite\4CQ3S.jpg,0
../geological_similarity\andesite\4DBSR.jpg,0
../geological_similarity\andesite\4DG7Y.jpg,0
../geological_similarity\andesite\4DYXE.jpg,0
../geological_similarity\andesite\4E7AW.jpg,0
../geological_similarity\andesite\4E8TC.jpg,0
../geological_similarity\andesite\4ES85.jpg,0
../geological_similarity\andesite\4EZN0.jpg,0
../geological_similarity\andesite\4F30X.jpg,0
../geological_similarity\andesite\4F5VK.jpg,0
../geological_similarity\andesite\4F98G.jpg,0
../geological_similarity\andesite\4G3BX.jpg,0
../geological_similarity\andesite\4GFX2.jpg,0
../geological_similarity\andesite\4GHJN.jpg,0
../geological_similarity\andesite\4GIQJ.jpg,0
../geological_similarity\andesite\4GWXZ.jpg,0
../geological_similarity\andesite\4GY55.jpg,0
../geological_similarity\andesite\4GYGG.jpg,0
../geological_similarity\andesite\4HJNG.jpg,0
../geological_similarity\andesite\4HQNP.jpg,0
../geological_similarity\andesite\4IZAH.jpg,0
../geological_similarity\andesite\4J65Y.jpg,0
../geological_similarity\andesite\4JBLZ.jpg,0
../geological_similarity\andesite\4JNSD.jpg,0
../geological_similarity\andesite\4JXJT.jpg,0
../geological_similarity\andesite\4KANQ.jpg,0
../geological_similarity\andesite\4KFRG.jpg,0
../geological_similarity\andesite\4KP56.jpg,0
../geological_similarity\andesite\4L0HK.jpg,0
../geological_similarity\andesite\4LBM7.jpg,0
../geological_similarity\andesite\4LTR4.jpg,0
../geological_similarity\andesite\4MGGH.jpg,0
../geological_similarity\andesite\4MIJD.jpg,0
../geological_similarity\andesite\4MJJ1.jpg,0
../geological_similarity\andesite\4MP7Z.jpg,0
../geological_similarity\andesite\4NAQR.jpg,0
../geological_similarity\andesite\4NAU8.jpg,0
../geological_similarity\andesite\4NC9O.jpg,0
../geological_similarity\andesite\4NSWJ.jpg,0
../geological_similarity\andesite\4O4RL.jpg,0
../geological_similarity\andesite\4OCSH.jpg,0
../geological_similarity\andesite\4OECE.jpg,0
../geological_similarity\andesite\4OG50.jpg,0
../geological_similarity\andesite\4OIDP.jpg,0
../geological_similarity\andesite\4ONFH.jpg,0
../geological_similarity\andesite\4ONTN.jpg,0
../geological_similarity\andesite\4OR6D.jpg,0
../geological_similarity\andesite\4OWWL.jpg,0
../geological_similarity\andesite\4OXQ4.jpg,0
../geological_similarity\andesite\4P4AO.jpg,0
../geological_similarity\andesite\4PFLT.jpg,0
../geological_similarity\andesite\4PSZ3.jpg,0
../geological_similarity\andesite\4PURB.jpg,0
../geological_similarity\andesite\4Q1UW.jpg,0
../geological_similarity\andesite\4Q3EC.jpg,0
../geological_similarity\andesite\4QAXX.jpg,0
../geological_similarity\andesite\4R6V9.jpg,0
../geological_similarity\andesite\4RCS1.jpg,0
../geological_similarity\andesite\4RIHU.jpg,0
../geological_similarity\andesite\4RJNW.jpg,0
../geological_similarity\andesite\4RNLM.jpg,0
../geological_similarity\andesite\4T6P4.jpg,0
../geological_similarity\andesite\4TERT.jpg,0
../geological_similarity\andesite\4TOB3.jpg,0
../geological_similarity\andesite\4TRXP.jpg,0
../geological_similarity\andesite\4US5Q.jpg,0
../geological_similarity\andesite\4VF2V.jpg,0
../geological_similarity\andesite\4VFEU.jpg,0
../geological_similarity\andesite\4W49K.jpg,0
../geological_similarity\andesite\4W7L3.jpg,0
../geological_similarity\andesite\4WGFN.jpg,0
../geological_similarity\andesite\4WMYA.jpg,0
../geological_similarity\andesite\4WND1.jpg,0
../geological_similarity\andesite\4WP1Y.jpg,0
../geological_similarity\andesite\4X8FD.jpg,0
../geological_similarity\andesite\4XXQV.jpg,0
../geological_similarity\andesite\4Y2QA.jpg,0
../geological_similarity\andesite\4Y2SY.jpg,0
../geological_similarity\andesite\4Y5AC.jpg,0
../geological_similarity\andesite\4Y74U.jpg,0
../geological_similarity\andesite\4YBKO.jpg,0
../geological_similarity\andesite\4YEM6.jpg,0
../geological_similarity\andesite\4Z1O1.jpg,0
../geological_similarity\andesite\4Z87F.jpg,0
../geological_similarity\andesite\4ZNN4.jpg,0
../geological_similarity\andesite\4ZT3G.jpg,0
../geological_similarity\andesite\4ZU2A.jpg,0
../geological_similarity\andesite\502HS.jpg,0
../geological_similarity\andesite\509QQ.jpg,0
../geological_similarity\andesite\50N2B.jpg,0
../geological_similarity\andesite\50VB9.jpg,0
../geological_similarity\andesite\514OZ.jpg,0
../geological_similarity\andesite\51VAV.jpg,0
../geological_similarity\andesite\521MX.jpg,0
../geological_similarity\andesite\526Y3.jpg,0
../geological_similarity\andesite\52746.jpg,0
../geological_similarity\andesite\532AN.jpg,0
../geological_similarity\andesite\53YBI.jpg,0
../geological_similarity\andesite\544YT.jpg,0
../geological_similarity\andesite\5477N.jpg,0
../geological_similarity\andesite\549DV.jpg,0
../geological_similarity\andesite\55AOR.jpg,0
../geological_similarity\andesite\55FEM.jpg,0
../geological_similarity\andesite\562PL.jpg,0
../geological_similarity\andesite\565YP.jpg,0
../geological_similarity\andesite\56IU1.jpg,0
../geological_similarity\andesite\56SFT.jpg,0
../geological_similarity\andesite\572A6.jpg,0
../geological_similarity\andesite\57A82.jpg,0
../geological_similarity\andesite\57KM1.jpg,0
../geological_similarity\andesite\57NZ4.jpg,0
../geological_similarity\andesite\57US0.jpg,0
../geological_similarity\andesite\57XRE.jpg,0
../geological_similarity\andesite\588H9.jpg,0
../geological_similarity\andesite\58AS4.jpg,0
../geological_similarity\andesite\58EO3.jpg,0
../geological_similarity\andesite\58P3P.jpg,0
../geological_similarity\andesite\58R0J.jpg,0
../geological_similarity\andesite\58ZF7.jpg,0
../geological_similarity\andesite\593GJ.jpg,0
../geological_similarity\andesite\5973I.jpg,0
../geological_similarity\andesite\59PZ1.jpg,0
../geological_similarity\andesite\5A5QF.jpg,0
../geological_similarity\andesite\5A5T3.jpg,0
../geological_similarity\andesite\5A66R.jpg,0
../geological_similarity\andesite\5ABZU.jpg,0
../geological_similarity\andesite\5AMAT.jpg,0
../geological_similarity\andesite\5AMCM.jpg,0
../geological_similarity\andesite\5B59H.jpg,0
../geological_similarity\andesite\5B8XG.jpg,0
../geological_similarity\andesite\5B9TQ.jpg,0
../geological_similarity\andesite\5BEMR.jpg,0
../geological_similarity\andesite\5BGJO.jpg,0
../geological_similarity\andesite\5BHKD.jpg,0
../geological_similarity\andesite\5BHQS.jpg,0
../geological_similarity\andesite\5BW0Y.jpg,0
../geological_similarity\andesite\5CLLZ.jpg,0
../geological_similarity\andesite\5CV4F.jpg,0
../geological_similarity\andesite\5CWM8.jpg,0
../geological_similarity\andesite\5D8H5.jpg,0
../geological_similarity\andesite\5DF7W.jpg,0
../geological_similarity\andesite\5DO0M.jpg,0
../geological_similarity\andesite\5EGQ8.jpg,0
../geological_similarity\andesite\5EM8N.jpg,0
../geological_similarity\andesite\5ENX3.jpg,0
../geological_similarity\andesite\5ETHX.jpg,0
../geological_similarity\andesite\5F3MY.jpg,0
../geological_similarity\andesite\5F8JU.jpg,0
../geological_similarity\andesite\5FRZJ.jpg,0
../geological_similarity\andesite\5FSTX.jpg,0
../geological_similarity\andesite\5FZWZ.jpg,0
../geological_similarity\andesite\5GAQS.jpg,0
../geological_similarity\andesite\5GIFA.jpg,0
../geological_similarity\andesite\5GOCZ.jpg,0
../geological_similarity\andesite\5H4T4.jpg,0
../geological_similarity\andesite\5I1JR.jpg,0
../geological_similarity\andesite\5I8GB.jpg,0
../geological_similarity\andesite\5IA9Q.jpg,0
../geological_similarity\andesite\5IE5X.jpg,0
../geological_similarity\andesite\5IFOB.jpg,0
../geological_similarity\andesite\5ITNS.jpg,0
../geological_similarity\andesite\5J4C5.jpg,0
../geological_similarity\andesite\5J4NV.jpg,0
../geological_similarity\andesite\5J6C7.jpg,0
../geological_similarity\andesite\5JLQ6.jpg,0
../geological_similarity\andesite\5JPCQ.jpg,0
../geological_similarity\andesite\5JPX1.jpg,0
../geological_similarity\andesite\5K8Z4.jpg,0
../geological_similarity\andesite\5KW5T.jpg,0
../geological_similarity\andesite\5LQRG.jpg,0
../geological_similarity\andesite\5LZRJ.jpg,0
../geological_similarity\andesite\5MC2B.jpg,0
../geological_similarity\andesite\5MUQR.jpg,0
../geological_similarity\andesite\5MWLV.jpg,0
../geological_similarity\andesite\5MWVM.jpg,0
../geological_similarity\andesite\5N4GG.jpg,0
../geological_similarity\andesite\5N61C.jpg,0
../geological_similarity\andesite\5NTTW.jpg,0
../geological_similarity\andesite\5NULU.jpg,0
../geological_similarity\andesite\5NXHS.jpg,0
../geological_similarity\andesite\5NYI0.jpg,0
../geological_similarity\andesite\5O0CT.jpg,0
../geological_similarity\andesite\5OJJ1.jpg,0
../geological_similarity\andesite\5OMTI.jpg,0
../geological_similarity\andesite\5OUL8.jpg,0
../geological_similarity\andesite\5PKUU.jpg,0
../geological_similarity\andesite\5PZA6.jpg,0
../geological_similarity\andesite\5QQI5.jpg,0
../geological_similarity\andesite\5QYIO.jpg,0
../geological_similarity\andesite\5R2MC.jpg,0
../geological_similarity\andesite\5RGJ1.jpg,0
../geological_similarity\andesite\5RKIN.jpg,0
../geological_similarity\andesite\5RT4L.jpg,0
../geological_similarity\andesite\5RX3V.jpg,0
../geological_similarity\andesite\5S7XW.jpg,0
../geological_similarity\andesite\5ST1H.jpg,0
../geological_similarity\andesite\5TT3A.jpg,0
../geological_similarity\andesite\5U01A.jpg,0
../geological_similarity\andesite\5UI9R.jpg,0
../geological_similarity\andesite\5V32E.jpg,0
../geological_similarity\andesite\5V68I.jpg,0
../geological_similarity\andesite\5V8SI.jpg,0
../geological_similarity\andesite\5VDL7.jpg,0
../geological_similarity\andesite\5VRCY.jpg,0
../geological_similarity\andesite\5VWGZ.jpg,0
../geological_similarity\andesite\5W84L.jpg,0
../geological_similarity\andesite\5XFMA.jpg,0
../geological_similarity\andesite\5XZCN.jpg,0
../geological_similarity\andesite\5YCOY.jpg,0
../geological_similarity\andesite\5YNBR.jpg,0
../geological_similarity\andesite\5Z01R.jpg,0
../geological_similarity\andesite\5Z1WL.jpg,0
../geological_similarity\andesite\5ZF7R.jpg,0
../geological_similarity\andesite\6057R.jpg,0
../geological_similarity\andesite\60897.jpg,0
../geological_similarity\andesite\60K4G.jpg,0
../geological_similarity\andesite\60OSE.jpg,0
../geological_similarity\andesite\60QYY.jpg,0
../geological_similarity\andesite\60TC0.jpg,0
../geological_similarity\andesite\613UX.jpg,0
../geological_similarity\andesite\61QEM.jpg,0
../geological_similarity\andesite\61QQZ.jpg,0
../geological_similarity\andesite\61Z30.jpg,0
../geological_similarity\andesite\625FK.jpg,0
../geological_similarity\andesite\62C5H.jpg,0
../geological_similarity\andesite\62MFH.jpg,0
../geological_similarity\andesite\62RYW.jpg,0
../geological_similarity\andesite\63ICB.jpg,0
../geological_similarity\andesite\63KMA.jpg,0
../geological_similarity\andesite\63M3K.jpg,0
../geological_similarity\andesite\63VVV.jpg,0
../geological_similarity\andesite\64BMK.jpg,0
../geological_similarity\andesite\64DVK.jpg,0
../geological_similarity\andesite\64IRT.jpg,0
../geological_similarity\andesite\64KU4.jpg,0
../geological_similarity\andesite\64MLQ.jpg,0
../geological_similarity\andesite\65N57.jpg,0
../geological_similarity\andesite\666ZG.jpg,0
../geological_similarity\andesite\667BT.jpg,0
../geological_similarity\andesite\66BB6.jpg,0
../geological_similarity\andesite\66C4C.jpg,0
../geological_similarity\andesite\66CX8.jpg,0
../geological_similarity\andesite\66KQ0.jpg,0
../geological_similarity\andesite\66PGP.jpg,0
../geological_similarity\andesite\66R24.jpg,0
../geological_similarity\andesite\66RW0.jpg,0
../geological_similarity\andesite\66UGP.jpg,0
../geological_similarity\andesite\66Y3N.jpg,0
../geological_similarity\andesite\67YJY.jpg,0
../geological_similarity\andesite\686ZP.jpg,0
../geological_similarity\andesite\68A7O.jpg,0
../geological_similarity\andesite\68F7O.jpg,0
../geological_similarity\andesite\68GEX.jpg,0
../geological_similarity\andesite\68VBM.jpg,0
../geological_similarity\andesite\694UH.jpg,0
../geological_similarity\andesite\694V9.jpg,0
../geological_similarity\andesite\6975H.jpg,0
../geological_similarity\andesite\69O57.jpg,0
../geological_similarity\andesite\69OVY.jpg,0
../geological_similarity\andesite\6ANSK.jpg,0
../geological_similarity\andesite\6ASF8.jpg,0
../geological_similarity\andesite\6AV7O.jpg,0
../geological_similarity\andesite\6BDKC.jpg,0
../geological_similarity\andesite\6BGEO.jpg,0
../geological_similarity\andesite\6BJ96.jpg,0
../geological_similarity\andesite\6BTTB.jpg,0
../geological_similarity\andesite\6C1IH.jpg,0
../geological_similarity\andesite\6C579.jpg,0
../geological_similarity\andesite\6CAKJ.jpg,0
../geological_similarity\andesite\6CBI0.jpg,0
../geological_similarity\andesite\6CP9P.jpg,0
../geological_similarity\andesite\6CQNL.jpg,0
../geological_similarity\andesite\6D5T7.jpg,0
../geological_similarity\andesite\6E8RQ.jpg,0
../geological_similarity\andesite\6EDI1.jpg,0
../geological_similarity\andesite\6EDMC.jpg,0
../geological_similarity\andesite\6EHLU.jpg,0
../geological_similarity\andesite\6EJ2W.jpg,0
../geological_similarity\andesite\6F23X.jpg,0
../geological_similarity\andesite\6FJIS.jpg,0
../geological_similarity\andesite\6FMN0.jpg,0
../geological_similarity\andesite\6FQTU.jpg,0
../geological_similarity\andesite\6FW0S.jpg,0
../geological_similarity\andesite\6FWQO.jpg,0
../geological_similarity\andesite\6G0W3.jpg,0
../geological_similarity\andesite\6G231.jpg,0
../geological_similarity\andesite\6GCRV.jpg,0
../geological_similarity\andesite\6GDPF.jpg,0
../geological_similarity\andesite\6GG59.jpg,0
../geological_similarity\andesite\6GRNS.jpg,0
../geological_similarity\andesite\6H383.jpg,0
../geological_similarity\andesite\6HCS3.jpg,0
../geological_similarity\andesite\6HCYI.jpg,0
../geological_similarity\andesite\6HVI8.jpg,0
../geological_similarity\andesite\6HY5C.jpg,0
../geological_similarity\andesite\6IL0F.jpg,0
../geological_similarity\andesite\6JJDS.jpg,0
../geological_similarity\andesite\6KAPN.jpg,0
../geological_similarity\andesite\6KE2B.jpg,0
../geological_similarity\andesite\6KF1I.jpg,0
../geological_similarity\andesite\6KGGA.jpg,0
../geological_similarity\andesite\6KGKG.jpg,0
../geological_similarity\andesite\6KSDV.jpg,0
../geological_similarity\andesite\6KWQV.jpg,0
../geological_similarity\andesite\6KXT2.jpg,0
../geological_similarity\andesite\6KYT2.jpg,0
../geological_similarity\andesite\6M4P9.jpg,0
../geological_similarity\andesite\6MKSZ.jpg,0
../geological_similarity\andesite\6MLJK.jpg,0
../geological_similarity\andesite\6MMZK.jpg,0
../geological_similarity\andesite\6MUEW.jpg,0
../geological_similarity\andesite\6N34O.jpg,0
../geological_similarity\andesite\6NIX1.jpg,0
../geological_similarity\andesite\6NOXQ.jpg,0
../geological_similarity\andesite\6NOYY.jpg,0
../geological_similarity\andesite\6NPGM.jpg,0
../geological_similarity\andesite\6OGIU.jpg,0
../geological_similarity\andesite\6OPEY.jpg,0
../geological_similarity\andesite\6OTYJ.jpg,0
../geological_similarity\andesite\6P95F.jpg,0
../geological_similarity\andesite\6R3OK.jpg,0
../geological_similarity\andesite\6R8TZ.jpg,0
../geological_similarity\andesite\6RELB.jpg,0
../geological_similarity\andesite\6RUR4.jpg,0
../geological_similarity\andesite\6SAJT.jpg,0
../geological_similarity\andesite\6SEV6.jpg,0
../geological_similarity\andesite\6SV4G.jpg,0
../geological_similarity\andesite\6THSO.jpg,0
../geological_similarity\andesite\6TRZ9.jpg,0
../geological_similarity\andesite\6U1UC.jpg,0
../geological_similarity\andesite\6U7RO.jpg,0
../geological_similarity\andesite\6UEW9.jpg,0
../geological_similarity\andesite\6UO30.jpg,0
../geological_similarity\andesite\6UO5W.jpg,0
../geological_similarity\andesite\6UWR4.jpg,0
../geological_similarity\andesite\6V533.jpg,0
../geological_similarity\andesite\6V7C2.jpg,0
../geological_similarity\andesite\6VA6S.jpg,0
../geological_similarity\andesite\6VAJ7.jpg,0
../geological_similarity\andesite\6VFBV.jpg,0
../geological_similarity\andesite\6VSEN.jpg,0
../geological_similarity\andesite\6WKDR.jpg,0
../geological_similarity\andesite\6WO29.jpg,0
../geological_similarity\andesite\6WP7O.jpg,0
../geological_similarity\andesite\6X2BU.jpg,0
../geological_similarity\andesite\6XSPK.jpg,0
../geological_similarity\andesite\6Y4AQ.jpg,0
../geological_similarity\andesite\6YAPN.jpg,0
../geological_similarity\andesite\6YASJ.jpg,0
../geological_similarity\andesite\6YEIK.jpg,0
../geological_similarity\andesite\6Z54G.jpg,0
../geological_similarity\andesite\6ZS7H.jpg,0
../geological_similarity\andesite\706E5.jpg,0
../geological_similarity\andesite\70A8V.jpg,0
../geological_similarity\andesite\70O23.jpg,0
../geological_similarity\andesite\71C2H.jpg,0
../geological_similarity\andesite\71HWW.jpg,0
../geological_similarity\andesite\71PQR.jpg,0
../geological_similarity\andesite\72F6S.jpg,0
../geological_similarity\andesite\72O75.jpg,0
../geological_similarity\andesite\735AP.jpg,0
../geological_similarity\andesite\7379L.jpg,0
../geological_similarity\andesite\73XKJ.jpg,0
../geological_similarity\andesite\73YEH.jpg,0
../geological_similarity\andesite\748D3.jpg,0
../geological_similarity\andesite\74PYE.jpg,0
../geological_similarity\andesite\74YK5.jpg,0
../geological_similarity\andesite\75HRV.jpg,0
../geological_similarity\andesite\75K7G.jpg,0
../geological_similarity\andesite\75KUR.jpg,0
../geological_similarity\andesite\75LPR.jpg,0
../geological_similarity\andesite\75NBK.jpg,0
../geological_similarity\andesite\75QU2.jpg,0
